0.932626	4.672862	0.536724	22.469095	0.314277	7.782194	0.003108
0.401440	2.811248	0.638311	23.974609	0.126795	0.979633	0.002237
0.005013	0.292561	0.735973	47.093965	0.002582	0.000221	0.000243
0.377118	2.266042	0.922893	14.158199	0.127438	0.677190	0.000711
0.333300	2.827682	0.523822	9.162381	0.100427	0.805990	0.000685
0.003489	0.220750	0.899817	97.684336	0.001190	0.000060	0.000356
0.479080	3.704895	0.438597	17.037326	0.211687	2.852437	0.001226
0.101624	1.183010	0.912490	21.814685	0.036242	0.051919	0.000518
0.218140	1.665072	0.988733	12.968891	0.070215	0.192965	0.000626
1.451106	5.571076	0.587531	8.638338	0.409317	13.179018	0.001258
0.015872	0.478606	0.870756	26.883522	0.005595	0.001317	0.000231
0.203133	1.820322	0.770359	16.219854	0.071658	0.246487	0.000604
0.002472	0.176632	0.995824	137.207150	0.000792	0.000025	0.000396
0.767270	4.640966	0.447653	11.650271	0.312521	6.865168	0.001144
0.639107	3.351529	0.714986	15.728468	0.223665	2.476284	0.001240
1.224160	4.587850	0.730853	13.939147	0.359316	7.522874	0.001826
0.078530	1.047534	0.899311	27.971793	0.026900	0.028419	0.000583
0.005542	0.274567	0.923780	63.853037	0.001975	0.000149	0.000324
0.017999	0.501681	0.898664	25.854343	0.006107	0.001497	0.000274
0.067048	0.956474	0.920977	18.353778	0.022190	0.025823	0.000402
0.108020	1.172399	0.987561	12.197090	0.034809	0.047857	0.000437
1.459296	4.690865	0.833389	13.375889	0.469070	10.322499	0.001755
0.052517	1.022622	0.631069	10.824983	0.024981	0.026564	0.000317
0.482962	2.722380	0.818890	13.668312	0.161134	1.178998	0.000908
0.465799	2.919735	0.686629	9.445456	0.172585	1.453505	0.000666
0.605849	4.107287	0.451299	12.307570	0.229525	4.670421	0.001246
0.492892	3.548132	0.491997	8.780094	0.155342	2.085375	0.000747
1.276252	5.302511	0.570405	10.350208	0.436165	12.446666	0.001717
0.566889	3.746333	0.507569	8.452307	0.244769	3.479906	0.000805
0.083079	1.111169	0.845551	9.740925	0.028563	0.035287	0.000276
0.731127	4.138107	0.536537	10.941913	0.275538	4.641639	0.001143
0.484744	3.020664	0.667601	11.704302	0.211291	1.972415	0.000900
0.325745	2.274745	0.791082	16.319088	0.108683	0.565794	0.000876
0.372944	2.352695	0.846687	10.866236	0.126786	0.692604	0.000751
0.151693	1.442954	0.915525	14.172134	0.052453	0.108137	0.000418
0.310070	2.079990	0.900633	14.923399	0.105035	0.473222	0.000757
0.367706	2.886238	0.554685	10.306927	0.120557	1.002733	0.000840
0.076266	1.126433	0.755317	18.647410	0.027780	0.037463	0.000454
0.298425	2.366713	0.669505	10.225671	0.098000	0.540262	0.000630
0.210840	1.864552	0.762102	15.634897	0.075909	0.259760	0.000707
0.287676	2.230090	0.726891	14.066402	0.117128	0.582513	0.000945
0.247425	2.038957	0.747891	14.259431	0.082529	0.341268	0.000584
0.247409	1.817677	0.941005	20.574380	0.081160	0.248869	0.000906
0.013251	0.409198	0.994501	127.342612	0.004249	0.000705	0.000868
0.399528	2.393069	0.876691	14.264176	0.132733	0.760023	0.000869
0.205571	1.937221	0.688355	10.833518	0.075537	0.302692	0.000485
0.919153	3.777968	0.809247	9.680807	0.299903	4.284643	0.001161
0.583929	2.950807	0.842730	21.273452	0.192825	1.686652	0.001294
0.420997	2.368641	0.942955	8.242255	0.138535	0.765554	0.000603
0.221900	2.283556	0.534742	11.134448	0.092576	0.494666	0.000555
0.123611	1.524894	0.668018	15.502490	0.049213	0.099790	0.000601
0.635018	4.027282	0.492008	13.983702	0.219777	3.552185	0.001206
0.156110	1.504147	0.867082	22.655858	0.057646	0.129655	0.000695
0.329670	2.052661	0.983228	15.475421	0.107564	0.442756	0.000756
0.021599	0.527720	0.974614	47.595125	0.007203	0.002580	0.000672
0.293109	1.955802	0.962918	12.861012	0.094995	0.363416	0.000743
0.668557	3.888369	0.555665	6.931963	0.227473	3.732119	0.000614
0.303968	2.490215	0.615976	7.498612	0.108450	0.659932	0.000386
0.005212	0.286872	0.795823	39.209989	0.002411	0.000222	0.000207
0.413007	2.335682	0.951349	11.731978	0.134814	0.739229	0.000716
0.003978	0.226029	0.978380	59.536486	0.001319	0.000068	0.000232
1.303170	6.157418	0.431930	9.092633	0.377707	14.467759	0.001383
0.159429	1.509820	0.878874	10.902710	0.057526	0.125989	0.000356
0.540847	2.946776	0.782691	9.040346	0.184543	1.597226	0.000741
0.230357	1.754961	0.939887	15.614786	0.076192	0.233906	0.000685
0.000774	0.101039	0.952777	498.036509	0.000268	0.000003	0.000739
0.411875	2.699812	0.710082	31.744589	0.119453	0.983777	0.002289
0.024850	0.605548	0.851610	25.228006	0.008999	0.003458	0.000327
0.585560	2.824791	0.922165	16.974540	0.189816	1.515356	0.001257
1.026224	4.389958	0.669162	9.260298	0.352717	7.260943	0.001207
0.448812	3.521638	0.454763	7.141432	0.173948	2.171708	0.000653
2.243697	9.811625	0.292882	6.821101	0.556405	53.441388	0.002006
0.406476	2.895110	0.609418	8.352247	0.136313	1.104523	0.000614
0.616524	5.004841	0.309300	16.092781	0.535474	13.405549	0.002348
0.267091	3.461669	0.280090	7.942216	0.135549	1.593676	0.000843
0.171862	2.011969	0.533516	15.819598	0.060843	0.264786	0.000902
0.037522	0.803068	0.731127	21.860401	0.014084	0.009121	0.000328
0.206847	1.698276	0.901242	14.858238	0.066912	0.198877	0.000651
0.280817	1.970257	0.909049	18.778829	0.093802	0.361485	0.000794
0.013309	0.430852	0.900941	19.323430	0.004509	0.000840	0.000189
0.005038	0.252437	0.993578	108.626245	0.001616	0.000102	0.000447
