19113.644667062767,519.702884168108,0.8892894046325919,1.0,6789.780708985528,1839442317.2515438
1490.5504801612476,140.30153236578897,0.9515502419242463,1.0,516.3292043363269,10208830.307399487
3843.6152624140445,226.39660787891617,0.9423450253933863,1.0,1326.4468244910681,67973718.90027148
475.98826913988216,79.40415037197471,0.9486799178156015,1.0,157.79570468279238,1339107.1276445715
6362.082826826433,295.9991745928395,0.912490145186516,1.0,2263.130004167026,202984106.3974148
9211.627502994534,353.22212353285954,0.9277916028358522,1.0,3329.7169829912455,404085674.69330925
276.7763108881537,61.001835219091845,0.9346585406496913,1.0,94.18599511463263,371379.994569361
649.599260205043,97.34520267774133,0.8614424683785924,1.0,274.42155296760876,2602060.2863122527
4740.788015145576,254.5051920502546,0.9197443042150575,1.0,1768.7946895221894,116421205.7138271
15427.5116313496,463.1539968795401,0.9037637422894401,1.0,5251.3397832780665,1121593231.9552443
6196.051766453254,300.41408413816845,0.8627487175081038,1.0,2347.809850042325,224074057.4778652
1701.826663648986,150.9159595346147,0.9389767721842242,1.0,595.4827335949393,13599897.651443241
15860.456908849019,461.217321949325,0.9369455198335096,1.0,5320.134590485471,1630673597.644496
4956.366180217816,260.8626964842649,0.9152701326385555,1.0,1800.5819067475882,125698068.9416501
3163.7950931995088,207.14142581673823,0.926582918139877,1.0,1044.9664712854558,44507845.77888514
13686.773058739724,439.3401327146707,0.891064571362052,1.0,4509.921016399767,1082732012.124403
6277.715688281405,292.02691841440907,0.925051125317322,1.0,2221.994233755843,189726201.62320665
388.811663782715,74.9906524734159,0.8688301515208615,1.0,147.55894602504702,826603.2408670473
17258.23874074119,489.4625962492097,0.9052474654097827,1.0,6595.927545857711,1590776841.8974545
6735.173024614419,299.4289990202475,0.9439976304363276,1.0,2277.232309230856,187527108.50682056
19954.739392564392,548.9136669750841,0.8322385640974345,1.0,8447.735371271032,2556869873.9087133
5244.128470153925,265.78268174661247,0.9328886906787186,1.0,1878.655183457418,132875365.22555386
18887.1731331755,503.80048983182036,0.9351034398368987,1.0,6736.019131367376,1819945031.5701928
26963.01234510722,605.3753044032995,0.9245467445142856,1.0,9423.85236345751,3712140082.6015315
49289.68070915123,817.7515631559876,0.9262390845033396,1.0,17647.228029875034,11957622451.527685
7762.7102581766485,323.5070353690243,0.9320855622776192,1.0,2752.008544033338,287556048.4731126
1894.346593402518,162.8202068950003,0.8979511289629798,1.0,693.5570683640326,19041164.880649384
7061.919052199828,327.0854906224199,0.8294878714848245,1.0,2907.772745405562,315091722.34952635
3979.2411734710445,235.7522582212638,0.8997014134289715,1.0,1552.7875244313886,96993703.1828414
3032.252472894524,224.67806335163155,0.7548382158066778,1.0,1413.8518662586043,70871321.73250258
4960.86017921622,260.37718714626715,0.9195195954489308,1.0,1802.9135832245863,127521011.08399892
12894.027339493907,420.74238990342644,0.9153051622149286,1.0,4779.55726068118,851120879.777463
4843.556375127998,253.47933858421356,0.9473033922721183,1.0,1664.6736543677293,107020083.29183184
9070.489122182185,347.47485083844526,0.9440474348679626,1.0,3218.317590503991,385880383.09749466
1565.950322771794,150.65033894295817,0.8670569394610407,1.0,597.3029348989941,13799769.728673333
33721.35149268221,679.4941835238716,0.9177900583701004,1.0,12083.715632796346,5776046054.915611
24137.559068362167,566.9872456592037,0.9435320011803766,1.0,8327.593455089496,2747953269.551379
5071.285297533673,271.2241349239439,0.8663058401776281,1.0,1972.0899461637252,145075882.28133425
7187.145512028,322.6577627230146,0.8675251329078342,1.0,2631.08652745075,271418403.0908054
3087.324914601761,214.60807451412887,0.842364557522516,1.0,1216.26776929631,56355022.47398076
3403.9403266229124,216.39591255407237,0.9134687519652878,1.0,1147.937837317535,53707443.59301712
12057.523990850794,400.0747980754274,0.9466416517837158,1.0,4080.294416279984,624963154.5789272
10796.378172982511,378.5786066687868,0.9466203042956213,1.0,3689.16129109093,529445180.98428684
2270.127234919452,175.87942381271722,0.9222103555750909,1.0,813.5445526497132,26554522.81314423
7520.773821746598,325.6006698634666,0.891459900548165,1.0,2720.343611044147,337165114.32594967
3452.7312525524294,217.28961608691858,0.9189559512938201,1.0,1137.9680963999258,54815850.536175154
3191.196775736594,214.89908450002494,0.8683490187226307,1.0,1269.0522413092576,57882622.99484338
26683.400891331105,593.2731634961078,0.9526681322982417,1.0,9055.123468967773,3221297954.785838
2257.497824640695,180.17075778539444,0.8739137936272733,1.0,855.5007325075251,34290965.18349129
4365.64779019491,251.9283639593924,0.8643794361090076,1.0,1683.1850362610414,105204796.38200419
2563.659727268493,184.86638830487007,0.9426583784244579,1.0,863.1134175993595,30423121.293525845
905.8579686200633,119.07488709182357,0.8028411351639891,1.0,349.1355584773741,5043124.094065671
17507.70154464896,489.141848537723,0.9195373148349822,1.0,6058.704756493297,1484439313.073629
2642.1443068314743,188.00773572455836,0.9393230074323116,1.0,924.9265346181829,32301487.123586014
3292.796883681744,210.81964373792107,0.9310063774031524,1.0,1210.0071444689984,54136988.93534814
21084.269725001082,521.5824288271579,0.97391829175965,1.0,6927.5588143829555,1897057206.3790455
